POINTID,NUTS_0,Lucas2009,Lucas2012,Lucas2015,Lucas2018,Coarse,Clay,Sand,Silt,PSDAvailable,TextureFromSurvey,USDA,ISSS
46263700,SE,YES,NO,YES,YES,5,6,60,34,Yes,2009,sandy loam,silty loam
46263340,PL,YES,NO,NO,NO,10,7,81,11,Yes,2009,loamy sand,loamy sand
46263322,PL,YES,NO,YES,NO,9,13,66,21,Yes,2009,sandy loam,loam
46263316,PL,YES,NO,NO,YES,2,8,71,21,Yes,2009,sandy loam,loamy sand
46263100,DE,YES,NO,YES,NO,20,13,43,45,Yes,2009,loam,silty loam
46263028,CZ,YES,NO,YES,YES,9,18,59,23,Yes,2009,sandy loam,loam
46262992,CZ,YES,NO,YES,YES,16,44,5,51,Yes,2009,silty clay,silty clay
46262794,AT,YES,NO,YES,NO,9,21,35,44,Yes,2009,loam,silty loam
46262786,AT,NO,NO,YES,YES,7,18,19,63,Yes,2015,silt loam,silty loam
46262782,AT,YES,NO,NO,NO,14,33,2,65,Yes,2009,silty clay loam,silty clay loam
46262776,AT,YES,NO,YES,YES,9,21,24,55,Yes,2009,silt loam,silty loam
46262696,AT,NO,NO,YES,NO,17,4,61,35,Yes,2015,sandy loam,silty loam
46262660,AT,NO,NO,YES,YES,17,8,52,40,Yes,2015,loam,silty loam
46262642,AT,NO,NO,YES,YES,28,16,43,41,Yes,2015,loam,silty loam
46262620,AT,YES,NO,YES,NO,12,16,48,36,Yes,2009,loam,silty loam
46262236,IT,YES,NO,YES,NO,5,37,13,50,Yes,2009,silty clay loam,silty clay loam
46262200,IT,YES,NO,NO,NO,8,49,2,49,Yes,2009,silty clay,silty clay
46262138,IT,NO,NO,YES,NO,72,22,23,55,Yes,2015,silt loam,silty loam
46262116,IT,NO,NO,YES,YES,69,27,21,52,Yes,2015,silt loam,silty clay loam
46262098,IT,NO,NO,YES,NO,63,22,29,49,Yes,2015,loam,silty loam
46262056,IT,YES,NO,YES,YES,3,30,27,43,Yes,2009,clay loam,silty clay loam
46244692,SE,NO,NO,NO,YES,,,,,No,,,
46244584,SE,YES,NO,NO,YES,22,9,5,86,Yes,2009,silt,silty loam
46244530,SE,YES,NO,YES,YES,,,,,No,,,
46244458,SE,YES,NO,YES,YES,34,7,55,38,Yes,2009,sandy loam,silty loam
46244418,SE,YES,NO,YES,YES,45,4,78,18,Yes,2009,loamy sand,loamy sand
46244350,SE,YES,NO,NO,NO,,,,,No,,,
46244310,SE,YES,NO,YES,YES,4,17,14,69,Yes,2009,silt loam,silty loam
46244076,SE,YES,NO,YES,YES,4,6,40,54,Yes,2009,silt loam,silty loam
46244008,SE,YES,NO,YES,YES,1,7,79,14,Yes,2009,loamy sand,loamy sand
46243990,SE,YES,NO,NO,NO,,,,,No,,,
46243968,SE,NO,NO,NO,YES,,,,,No,,,
46243954,SE,YES,NO,NO,YES,14,7,77,16,Yes,2009,loamy sand,loamy sand
46243342,PL,YES,NO,YES,YES,5,9,60,31,Yes,2009,sandy loam,silty loam
46243176,DE,YES,NO,YES,NO,4,3,88,9,Yes,2009,sand,loamy sand
46243032,CZ,YES,NO,YES,YES,10,27,4,69,Yes,2009,silt loam,silty clay loam
46242946,CZ,YES,NO,YES,YES,23,9,61,30,Yes,2009,sandy loam,silty loam
46242942,CZ,YES,NO,YES,YES,34,9,49,42,Yes,2009,loam,silty loam
46242910,CZ,YES,NO,YES,YES,10,48,24,29,Yes,2009,clay,silty clay
46242762,AT,YES,NO,YES,YES,9,32,20,48,Yes,2009,silty clay loam,silty clay loam
46242712,AT,NO,NO,YES,YES,11,11,26,63,Yes,2015,silt loam,silty loam
46242604,SI,NO,NO,YES,NO,30,40,8,53,Yes,2015,silty clay loam,silty clay loam
46242196,IT,NO,NO,YES,YES,,36,14,50,Yes,2015,silty clay loam,silty clay loam
46242114,IT,YES,NO,NO,NO,60,29,31,40,Yes,2009,clay loam,silty clay loam
46242064,IT,YES,NO,NO,NO,26,30,26,44,Yes,2009,clay loam,silty clay loam
46241610,IT,YES,NO,YES,YES,11,49,8,43,Yes,2009,silty clay,silty clay
46224682,SE,YES,NO,YES,YES,20,8,43,49,Yes,2009,loam,silty loam
46224592,SE,NO,NO,NO,YES,,,,,No,,,
46224484,SE,YES,NO,NO,YES,8,8,56,37,Yes,2009,sandy loam,silty loam
46224444,SE,YES,NO,YES,YES,15,10,64,26,Yes,2009,sandy loam,silty loam
46224250,SE,YES,NO,YES,YES,,,,,No,,,
46224070,SE,YES,NO,YES,NO,,,,,No,,,
46224052,SE,YES,NO,YES,NO,12,16,27,57,Yes,2009,silt loam,silty loam
46224012,SE,YES,NO,YES,YES,14,29,16,54,Yes,2009,silty clay loam,silty clay loam
46223850,SE,YES,NO,YES,YES,,,,,No,,,
46223782,SE,YES,NO,YES,YES,10,8,50,42,Yes,2009,loam,silty loam
46223764,SE,YES,NO,YES,YES,20,6,51,42,Yes,2009,sandy loam,silty loam
46223742,SE,YES,NO,YES,YES,11,11,64,25,Yes,2009,sandy loam,silty loam
46223706,SE,YES,NO,YES,YES,,,,,No,,,
46223314,PL,NO,NO,NO,YES,,,,,No,,,
46223292,DE,YES,NO,YES,NO,6,24,46,31,Yes,2009,loam,silty loam
46223224,DE,YES,NO,YES,NO,6,2,91,7,Yes,2009,sand,loamy sand
46222968,CZ,YES,NO,YES,YES,31,13,60,27,Yes,2009,sandy loam,silty loam
46222818,AT,YES,NO,NO,NO,23,19,50,32,Yes,2009,loam,silty loam
46222796,AT,YES,NO,YES,YES,17,33,1,66,Yes,2009,silty clay loam,silty clay loam
46222770,AT,NO,NO,YES,YES,20,27,28,45,Yes,2015,loam,silty clay loam
46222728,AT,NO,NO,NO,YES,,,,,No,,,
46222562,SI,YES,NO,NO,NO,32,56,10,33,Yes,2009,clay,silty clay
46222554,SI,NO,NO,YES,YES,58,23,17,60,Yes,2015,silt loam,silty loam
46222180,IT,YES,NO,NO,NO,35,30,21,49,Yes,2009,clay loam,silty clay loam
46222116,IT,NO,NO,YES,NO,34,19,17,64,Yes,2015,silt loam,silty loam
46222112,IT,YES,NO,NO,NO,37,42,7,51,Yes,2009,silty clay,silty clay
46204672,SE,NO,NO,NO,YES,,,,,No,,,
46204594,SE,YES,NO,NO,NO,27,14,57,29,Yes,2009,sandy loam,silty loam
46204474,SE,YES,NO,NO,NO,,,,,No,,,
46204392,SE,YES,NO,NO,YES,,,,,No,,,
46204204,SE,YES,NO,YES,YES,7,7,52,41,Yes,2009,sandy loam,silty loam
46204162,SE,YES,NO,YES,YES,4,17,21,62,Yes,2009,silt loam,silty loam
46204158,SE,YES,NO,NO,YES,6,17,7,76,Yes,2009,silt loam,silty loam
46204150,SE,NO,NO,NO,YES,,,,,No,,,
46204126,SE,YES,NO,YES,YES,5,16,29,55,Yes,2009,silt loam,silty loam
46204114,SE,YES,NO,YES,YES,3,2,69,29,Yes,2009,sandy loam,silty loam
46204042,SE,YES,NO,YES,YES,10,26,19,55,Yes,2009,silt loam,silty loam
46203982,SE,YES,NO,YES,YES,3,5,77,17,Yes,2009,loamy sand,loamy sand
46203964,SE,YES,NO,YES,YES,11,7,57,36,Yes,2009,sandy loam,silty loam
46203862,SE,YES,NO,YES,YES,17,9,56,35,Yes,2009,sandy loam,silty loam
46203754,SE,YES,NO,YES,YES,12,5,54,40,Yes,2009,sandy loam,silty loam
46203730,SE,YES,NO,YES,YES,26,6,63,31,Yes,2009,sandy loam,silty loam
46203352,PL,YES,NO,YES,NO,3,2,95,3,Yes,2009,sand,sand
46203316,PL,YES,NO,NO,NO,13,12,66,22,Yes,2009,sandy loam,loam
46203244,DE,YES,NO,YES,NO,13,9,80,11,Yes,2009,loamy sand,loamy sand
46203136,DE,YES,NO,YES,NO,7,11,33,56,Yes,2009,silt loam,silty loam
46203078,CZ,YES,NO,YES,YES,21,25,25,50,Yes,2009,silt loam,silty loam
46203042,CZ,YES,NO,YES,YES,12,18,52,30,Yes,2009,loam,silty loam
46202938,CZ,YES,NO,YES,YES,19,19,39,43,Yes,2009,loam,silty loam
46202830,AT,YES,NO,NO,NO,15,20,50,30,Yes,2009,loam,silty loam
46202812,AT,YES,NO,YES,YES,3,15,40,45,Yes,2009,loam,silty loam
46202808,AT,YES,NO,YES,NO,7,16,38,45,Yes,2009,loam,silty loam
46202782,AT,YES,NO,YES,YES,4,22,7,70,Yes,2009,silt loam,silty loam
46202682,AT,NO,NO,YES,YES,11,9,43,48,Yes,2015,loam,silty loam
46202640,AT,NO,NO,YES,YES,28,15,39,46,Yes,2015,loam,silty loam
46202584,SI,YES,NO,YES,YES,,,,,No,,,
46202524,SI,YES,NO,YES,YES,2,21,15,65,Yes,2009,silt loam,silty loam
46202440,HR,NO,NO,YES,YES,1,31,11,57,Yes,2015,silty clay loam,silty clay loam
46202250,IT,YES,NO,YES,NO,38,31,11,58,Yes,2009,silty clay loam,silty clay loam
46202206,IT,YES,NO,YES,YES,10,30,18,52,Yes,2009,silty clay loam,silty clay loam
46202146,IT,NO,NO,YES,NO,77,11,38,51,Yes,2015,silt loam,silty loam
46202116,IT,NO,NO,YES,YES,74,29,19,52,Yes,2015,silty clay loam,silty clay loam
46202106,IT,YES,NO,YES,YES,3,43,2,56,Yes,2009,silty clay,silty clay
46202100,IT,YES,NO,YES,NO,10,15,7,79,Yes,2009,silt loam,silty loam
46202098,IT,NO,NO,YES,NO,76,22,32,46,Yes,2015,loam,silty loam
46202044,IT,YES,NO,YES,YES,4,51,11,38,Yes,2009,clay,silty clay
46184712,SE,YES,NO,YES,NO,44,4,56,39,Yes,2009,sandy loam,silty loam
46184694,SE,YES,NO,YES,YES,22,10,51,39,Yes,2009,loam,silty loam
46184686,SE,YES,NO,NO,NO,,,,,No,,,
46184632,SE,YES,NO,YES,YES,29,13,47,40,Yes,2009,loam,silty loam
46184604,SE,YES,NO,YES,YES,16,5,49,47,Yes,2009,sandy loam,silty loam
46184542,SE,YES,NO,YES,YES,,,,,No,,,
46184362,SE,NO,NO,NO,YES,,,,,No,,,
46184334,SE,YES,NO,YES,NO,7,3,67,30,Yes,2009,sandy loam,silty loam
46184298,SE,YES,NO,YES,NO,27,4,62,35,Yes,2009,sandy loam,silty loam
46184280,SE,YES,NO,YES,YES,4,3,74,23,Yes,2009,loamy sand,loamy sand
46184214,SE,YES,NO,NO,NO,14,8,58,35,Yes,2009,sandy loam,silty loam
46184208,SE,NO,NO,NO,YES,,,,,No,,,
46184106,SE,YES,NO,YES,YES,12,5,54,41,Yes,2009,sandy loam,silty loam
46184046,SE,YES,NO,YES,YES,12,45,10,45,Yes,2009,silty clay,silty clay
46184034,SE,YES,NO,NO,NO,7,56,5,40,Yes,2009,clay,silty clay
46183998,SE,NO,NO,NO,YES,,,,,No,,,
46183974,SE,YES,NO,YES,YES,8,9,44,47,Yes,2009,loam,silty loam
46183966,SE,YES,NO,NO,NO,5,9,71,20,Yes,2009,sandy loam,loamy sand
46183944,SE,YES,NO,YES,YES,23,12,61,27,Yes,2009,sandy loam,silty loam
46183938,SE,YES,NO,YES,YES,9,3,87,10,Yes,2009,sand,loamy sand
46183872,SE,YES,NO,YES,YES,7,7,57,36,Yes,2009,sandy loam,silty loam
46183854,SE,YES,NO,YES,YES,16,10,49,41,Yes,2009,loam,silty loam
46183830,SE,YES,NO,NO,NO,13,6,53,40,Yes,2009,sandy loam,silty loam
46183812,SE,YES,NO,YES,YES,16,9,55,37,Yes,2009,sandy loam,silty loam
46183714,SE,YES,NO,NO,NO,17,7,62,31,Yes,2009,sandy loam,silty loam
46183318,PL,YES,NO,YES,YES,3,6,62,32,Yes,2009,sandy loam,silty loam
46183272,DE,YES,NO,YES,NO,7,4,71,25,Yes,2009,sandy loam,silty loam
46183264,DE,YES,NO,YES,YES,7,2,89,9,Yes,2009,sand,loamy sand
46183138,DE,YES,NO,YES,NO,7,11,57,32,Yes,2009,sandy loam,silty loam
46183128,DE,YES,NO,NO,NO,7,14,5,81,Yes,2009,silt loam,silty loam
46183120,DE,YES,NO,YES,NO,7,11,35,53,Yes,2009,silt loam,silty loam
46183066,CZ,YES,NO,YES,YES,6,16,37,47,Yes,2009,loam,silty loam
46183012,CZ,YES,NO,YES,YES,5,25,22,53,Yes,2009,silt loam,silty loam
46183002,CZ,YES,NO,YES,YES,17,18,23,59,Yes,2009,silt loam,silty loam
46182828,AT,YES,NO,YES,YES,5,20,50,30,Yes,2009,loam,silty loam
46182814,AT,YES,NO,YES,NO,7,14,16,70,Yes,2009,silt loam,silty loam
46182722,AT,YES,NO,YES,NO,16,28,25,47,Yes,2009,clay loam,silty clay loam
46182714,AT,NO,NO,NO,YES,,,,,No,,,
46182666,AT,NO,NO,YES,NO,23,5,57,38,Yes,2015,sandy loam,silty loam
46182646,AT,NO,NO,YES,YES,31,13,42,44,Yes,2015,loam,silty loam
46182598,SI,NO,NO,NO,YES,,,,,No,,,
46182544,SI,NO,NO,YES,YES,10,16,17,67,Yes,2015,silt loam,silty loam
46182238,IT,YES,NO,YES,NO,3,43,8,49,Yes,2009,silty clay,silty clay
46182220,IT,YES,NO,YES,NO,4,41,7,52,Yes,2009,silty clay,silty clay
46182134,IT,YES,NO,YES,YES,45,41,21,38,Yes,2009,clay,silty clay
46182126,IT,NO,NO,YES,NO,58,16,34,50,Yes,2015,silt loam,silty loam
46181662,IT,YES,NO,YES,NO,30,30,38,31,Yes,2009,clay loam,silty clay loam
46181658,IT,YES,NO,YES,YES,15,48,14,38,Yes,2009,clay,silty clay
46181644,IT,YES,NO,YES,YES,26,41,30,29,Yes,2009,clay,silty clay
46164762,SE,NO,NO,YES,YES,5,7,51,42,Yes,2015,sandy loam,silty loam
46164708,SE,YES,NO,YES,YES,13,6,52,42,Yes,2009,sandy loam,silty loam
46164528,SE,YES,NO,YES,YES,21,8,55,36,Yes,2009,sandy loam,silty loam
46164258,SE,YES,NO,YES,YES,10,4,69,27,Yes,2009,sandy loam,silty loam
46164240,SE,YES,NO,YES,YES,19,5,56,39,Yes,2009,sandy loam,silty loam
46164168,SE,YES,NO,YES,YES,8,7,37,56,Yes,2009,silt loam,silty loam
46164150,SE,YES,NO,NO,NO,17,8,46,46,Yes,2009,loam,silty loam
46164096,SE,YES,NO,YES,YES,6,3,63,34,Yes,2009,sandy loam,silty loam
46163970,SE,YES,NO,YES,YES,,,,,No,,,
46163286,DE,YES,NO,YES,NO,10,29,35,36,Yes,2009,clay loam,silty clay loam
46163250,DE,YES,NO,YES,NO,1,4,86,10,Yes,2009,loamy sand,loamy sand
46163214,DE,YES,NO,YES,NO,6,3,86,10,Yes,2009,loamy sand,loamy sand
46163196,DE,YES,NO,YES,NO,2,3,87,10,Yes,2009,sand,loamy sand
46163160,DE,YES,NO,YES,NO,4,2,90,7,Yes,2009,sand,loamy sand
46163088,CZ,YES,NO,YES,YES,6,5,84,11,Yes,2009,loamy sand,loamy sand
46162926,CZ,YES,NO,YES,YES,17,16,48,36,Yes,2009,loam,silty loam
46162908,CZ,YES,NO,YES,YES,16,12,50,38,Yes,2009,loam,silty loam
46162710,AT,YES,NO,NO,NO,15,12,33,55,Yes,2009,silt loam,silty loam
46162668,AT,NO,NO,YES,NO,30,5,59,35,Yes,2015,sandy loam,silty loam
46162242,IT,YES,NO,YES,NO,2,40,10,49,Yes,2009,silty clay loam,silty clay loam
46144696,SE,YES,NO,NO,NO,,,,,No,,,
46144602,SE,YES,NO,YES,YES,,,,,No,,,
46144494,SE,YES,NO,NO,YES,15,10,51,38,Yes,2009,loam,silty loam
46144472,SE,YES,NO,NO,YES,16,11,57,32,Yes,2009,sandy loam,silty loam
46144454,SE,YES,NO,YES,YES,14,8,71,21,Yes,2009,sandy loam,loamy sand
46144408,SE,YES,NO,NO,YES,14,23,5,72,Yes,2009,silt loam,silty loam
46144246,SE,YES,NO,YES,NO,40,3,64,33,Yes,2009,sandy loam,silty loam
46144184,SE,YES,NO,NO,NO,10,8,48,44,Yes,2009,loam,silty loam
46144174,SE,YES,NO,NO,NO,20,4,71,25,Yes,2009,sandy loam,silty loam
46144080,SE,YES,NO,YES,YES,4,8,56,37,Yes,2009,sandy loam,silty loam
46144062,SE,YES,NO,YES,YES,2,14,36,50,Yes,2009,silt loam,silty loam
46144030,SE,YES,NO,YES,YES,6,12,57,31,Yes,2009,sandy loam,silty loam
46144022,SE,YES,NO,NO,YES,6,25,19,57,Yes,2009,silt loam,silty loam
46143994,SE,YES,NO,NO,YES,,,,,No,,,
46143954,SE,YES,NO,YES,YES,14,10,49,41,Yes,2009,loam,silty loam
46143922,SE,YES,NO,YES,YES,4,9,65,26,Yes,2009,sandy loam,silty loam
46143846,SE,YES,NO,NO,NO,30,9,64,27,Yes,2009,sandy loam,silty loam
46143814,SE,YES,NO,YES,YES,16,6,61,33,Yes,2009,sandy loam,silty loam
46143760,SE,YES,NO,YES,YES,4,8,51,41,Yes,2009,loam,silty loam
46143720,SE,YES,NO,YES,YES,21,7,55,39,Yes,2009,sandy loam,silty loam
46143688,SE,YES,NO,YES,YES,10,7,70,23,Yes,2009,sandy loam,loamy sand
46143684,SE,YES,NO,NO,NO,11,13,58,29,Yes,2009,sandy loam,silty loam
46143670,SE,YES,NO,YES,NO,,8,84,8,Yes,2009,loamy sand,loamy sand
46143292,DE,YES,NO,YES,NO,4,27,37,36,Yes,2009,loam,silty clay loam
46143288,DE,YES,NO,YES,NO,7,35,34,32,Yes,2009,clay loam,silty clay loam
46143212,DE,YES,NO,YES,NO,2,4,91,5,Yes,2009,sand,sand
46143198,DE,YES,NO,YES,NO,11,3,93,5,Yes,2009,sand,sand
46143140,DE,YES,NO,YES,NO,16,2,91,7,Yes,2009,sand,loamy sand
46142982,CZ,YES,NO,YES,YES,23,28,30,41,Yes,2009,clay loam,silty clay loam
46142928,CZ,YES,NO,YES,YES,25,8,65,28,Yes,2009,sandy loam,silty loam
46142896,CZ,YES,NO,YES,YES,13,19,44,37,Yes,2009,loam,silty loam
46142788,AT,YES,NO,YES,YES,15,22,28,50,Yes,2009,silt loam,silty loam
46142762,AT,NO,NO,YES,NO,13,23,22,55,Yes,2015,silt loam,silty loam
46142734,AT,NO,NO,YES,YES,27,29,15,56,Yes,2015,silty clay loam,silty clay loam
46142604,SI,NO,NO,YES,YES,28,30,14,55,Yes,2015,silty clay loam,silty clay loam
46142582,SI,YES,NO,YES,NO,,,,,No,,,
46142060,IT,NO,NO,NO,YES,,,,,No,,,
46142050,IT,YES,NO,NO,NO,9,35,34,32,Yes,2009,clay loam,silty clay loam
46141636,IT,YES,NO,NO,NO,24,38,22,40,Yes,2009,clay loam,silty clay loam
46141618,IT,YES,NO,YES,YES,34,47,21,32,Yes,2009,clay,silty clay
46124720,SE,YES,NO,NO,NO,10,2,77,21,Yes,2009,loamy sand,loamy sand
46124702,SE,YES,NO,NO,NO,8,18,8,73,Yes,2009,silt loam,silty loam
46124594,SE,YES,NO,YES,YES,15,11,29,60,Yes,2009,silt loam,silty loam
46123928,SE,YES,NO,YES,NO,1,35,36,29,Yes,2009,clay loam,silty clay loam
46123910,SE,YES,NO,YES,YES,9,11,34,56,Yes,2009,silt loam,silty loam
46123802,SE,YES,NO,YES,YES,37,7,69,24,Yes,2009,sandy loam,loamy sand
46123766,SE,YES,NO,YES,YES,8,9,48,43,Yes,2009,loam,silty loam
46123154,DE,YES,NO,YES,NO,10,12,72,16,Yes,2009,sandy loam,loam
46122902,CZ,YES,NO,YES,YES,16,25,41,34,Yes,2009,loam,silty loam
46122858,CZ,NO,NO,YES,YES,10,15,39,46,Yes,2015,loam,silty loam
46122678,AT,NO,NO,YES,YES,11,10,38,51,Yes,2015,silt loam,silty loam
46122668,AT,NO,NO,YES,YES,15,7,53,39,Yes,2015,sandy loam,silty loam
46122616,AT,NO,NO,NO,YES,,,,,No,,,
46122606,SI,NO,NO,YES,YES,36,24,21,55,Yes,2015,silt loam,silty loam
46122566,SI,YES,NO,YES,NO,15,24,12,65,Yes,2009,silt loam,silty loam
46122272,IT,YES,NO,YES,YES,20,23,19,57,Yes,2009,silt loam,silty loam
46122128,IT,NO,NO,YES,YES,48,21,19,60,Yes,2015,silt loam,silty loam
46122074,IT,YES,NO,YES,NO,11,55,11,34,Yes,2009,clay,silty clay
46121612,IT,YES,NO,YES,YES,32,38,26,36,Yes,2009,clay loam,silty clay loam
46121606,IT,NO,NO,YES,NO,21,38,32,30,Yes,2015,clay loam,silty clay loam
46104716,SE,NO,NO,NO,YES,,,,,No,,,
46104688,SE,NO,NO,NO,YES,,,,,No,,,
46104554,SE,YES,NO,YES,YES,,,,,No,,,
46104530,SE,YES,NO,YES,YES,21,5,61,34,Yes,2009,sandy loam,silty loam
46104482,SE,YES,NO,NO,YES,22,6,62,31,Yes,2009,sandy loam,silty loam
46104440,SE,YES,NO,YES,NO,13,4,64,31,Yes,2009,sandy loam,silty loam
46104418,SE,YES,NO,YES,YES,26,8,54,38,Yes,2009,sandy loam,silty loam
46104310,SE,YES,NO,YES,NO,24,4,61,35,Yes,2009,sandy loam,silty loam
46104194,SE,YES,NO,NO,NO,,,,,No,,,
46104170,SE,YES,NO,YES,YES,5,4,70,26,Yes,2009,sandy loam,silty loam
46104050,SE,YES,NO,YES,YES,10,5,67,28,Yes,2009,sandy loam,silty loam
46103960,SE,YES,NO,YES,YES,4,8,54,39,Yes,2009,sandy loam,silty loam
46103936,SE,YES,NO,YES,NO,3,15,57,28,Yes,2009,sandy loam,silty loam
46103878,SE,YES,NO,YES,YES,,17,41,42,Yes,2009,loam,silty loam
46103852,SE,NO,NO,NO,YES,,,,,No,,,
46103828,SE,YES,NO,YES,YES,7,9,54,37,Yes,2009,sandy loam,silty loam
46103798,SE,YES,NO,YES,YES,,,,,No,,,
46103788,SE,YES,NO,YES,YES,5,8,50,42,Yes,2009,loam,silty loam
46103738,SE,YES,NO,YES,YES,,,,,No,,,
46103702,SE,YES,NO,YES,YES,,,,,No,,,
46103680,SE,NO,NO,NO,YES,,,,,No,,,
46103338,DE,YES,NO,YES,NO,20,4,87,9,Yes,2009,sand,loamy sand
46103302,DE,YES,NO,YES,NO,8,48,10,43,Yes,2009,silty clay,silty clay
46103252,DE,YES,NO,YES,YES,6,5,87,8,Yes,2009,loamy sand,loamy sand
46103168,DE,YES,NO,YES,YES,4,5,66,30,Yes,2009,sandy loam,silty loam
46103104,DE,YES,NO,YES,NO,5,5,77,18,Yes,2009,loamy sand,loamy sand
46103090,DE,YES,NO,YES,NO,15,7,56,37,Yes,2009,sandy loam,silty loam
46103060,CZ,NO,NO,YES,YES,12,18,49,32,Yes,2015,loam,silty loam
46103050,CZ,YES,NO,YES,YES,9,28,6,67,Yes,2009,silty clay loam,silty clay loam
46103018,CZ,YES,NO,YES,YES,8,12,55,32,Yes,2009,sandy loam,silty loam
46102964,CZ,YES,NO,YES,YES,34,16,48,36,Yes,2009,loam,silty loam
46102952,CZ,YES,NO,YES,YES,26,14,52,34,Yes,2009,loam,silty loam
46102910,CZ,YES,NO,YES,YES,14,11,61,29,Yes,2009,sandy loam,silty loam
46102852,AT,YES,NO,YES,YES,24,15,52,33,Yes,2009,loam,silty loam
46102812,AT,YES,NO,YES,NO,8,13,44,43,Yes,2009,loam,silty loam
46102762,AT,YES,NO,NO,NO,26,34,13,53,Yes,2009,silty clay loam,silty clay loam
46102726,AT,YES,NO,YES,YES,50,11,66,23,Yes,2009,sandy loam,loamy sand
46102610,AT,YES,NO,NO,NO,19,25,28,46,Yes,2009,loam,silty loam
46102520,IT,NO,NO,YES,YES,35,33,12,55,Yes,2015,silty clay loam,silty clay loam
46102244,IT,YES,NO,YES,NO,3,35,25,40,Yes,2009,clay loam,silty clay loam
46102154,IT,NO,NO,YES,YES,81,15,44,41,Yes,2015,loam,silty loam
46102142,IT,YES,NO,YES,NO,2,32,14,54,Yes,2009,silty clay loam,silty clay loam
46102132,IT,NO,NO,YES,NO,25,25,19,57,Yes,2015,silt loam,silty loam
46101664,IT,YES,NO,NO,NO,,,,,No,,,
46101650,IT,NO,NO,NO,YES,,,,,No,,,
46101646,IT,YES,NO,YES,YES,5,65,7,28,Yes,2009,clay,silty clay
46084690,SE,YES,NO,YES,YES,13,5,64,30,Yes,2009,sandy loam,silty loam
46084666,SE,YES,NO,YES,YES,19,8,47,45,Yes,2009,loam,silty loam
46084654,SE,YES,NO,YES,NO,7,10,30,60,Yes,2009,silt loam,silty loam
46084600,SE,YES,NO,YES,YES,29,11,50,39,Yes,2009,loam,silty loam
46084576,SE,YES,NO,YES,YES,27,9,44,47,Yes,2009,loam,silty loam
46084468,SE,YES,NO,NO,YES,33,12,59,29,Yes,2009,sandy loam,silty loam
46084432,SE,YES,NO,YES,YES,12,9,36,56,Yes,2009,silt loam,silty loam
46084384,SE,YES,NO,YES,YES,24,10,57,33,Yes,2009,sandy loam,silty loam
46084348,SE,YES,NO,YES,NO,18,9,64,27,Yes,2009,sandy loam,silty loam
46084168,SE,NO,NO,NO,YES,,,,,No,,,
46083988,SE,YES,NO,YES,YES,,,,,No,,,
46083880,SE,YES,NO,YES,YES,14,7,61,32,Yes,2009,sandy loam,silty loam
46083316,PL,YES,NO,YES,YES,8,13,33,53,Yes,2009,silt loam,silty loam
46083304,DE,YES,NO,YES,NO,11,64,10,26,Yes,2009,clay,silty clay
46083280,DE,YES,NO,YES,NO,5,4,83,13,Yes,2009,loamy sand,loamy sand
46083208,DE,YES,NO,YES,NO,11,2,91,7,Yes,2009,sand,loamy sand
46083010,CZ,YES,NO,YES,YES,10,22,14,64,Yes,2009,silt loam,silty loam
46082944,CZ,YES,NO,YES,YES,36,13,47,41,Yes,2009,loam,silty loam
46082830,AT,YES,NO,YES,YES,12,21,43,36,Yes,2009,loam,silty loam
46082776,AT,YES,NO,NO,NO,13,21,6,73,Yes,2009,silt loam,silty loam
46082678,AT,NO,NO,YES,YES,13,17,27,56,Yes,2015,silt loam,silty loam
46082638,AT,NO,NO,YES,NO,13,8,49,43,Yes,2015,loam,silty loam
46082614,AT,YES,NO,YES,YES,1,9,69,22,Yes,2009,sandy loam,loamy sand
46082606,SI,NO,NO,YES,NO,9,16,20,64,Yes,2015,silt loam,silty loam
46082588,SI,NO,NO,YES,NO,32,5,61,34,Yes,2015,sandy loam,silty loam
46082542,SI,YES,NO,YES,NO,4,26,18,56,Yes,2009,silt loam,silty loam
46082278,IT,YES,NO,YES,NO,3,39,3,58,Yes,2009,silty clay loam,silty clay loam
46082242,IT,YES,NO,YES,NO,1,23,31,46,Yes,2009,loam,silty loam
46082066,IT,YES,NO,NO,NO,2,32,29,40,Yes,2009,clay loam,silty clay loam
46081666,IT,NO,NO,NO,YES,,,,,No,,,
46081642,IT,NO,NO,YES,YES,16,42,13,45,Yes,2015,silty clay,silty clay
46081630,IT,YES,NO,NO,YES,12,37,31,31,Yes,2009,clay loam,silty clay loam
46064728,SE,YES,NO,NO,NO,45,2,68,30,Yes,2009,sandy loam,silty loam
46064580,SE,YES,NO,NO,YES,,,,,No,,,
46064526,SE,YES,NO,YES,YES,29,6,55,39,Yes,2009,sandy loam,silty loam
46064386,SE,YES,NO,NO,NO,12,4,69,27,Yes,2009,sandy loam,silty loam
46064296,SE,YES,NO,NO,NO,28,3,65,32,Yes,2009,sandy loam,silty loam
46064260,SE,YES,NO,YES,YES,25,3,71,26,Yes,2009,sandy loam,silty loam
46064238,SE,NO,NO,NO,YES,,,,,No,,,
46064220,SE,YES,NO,NO,NO,17,3,66,31,Yes,2009,sandy loam,silty loam
46064206,SE,YES,NO,YES,YES,17,13,56,31,Yes,2009,sandy loam,silty loam
46064152,SE,YES,NO,YES,YES,24,4,71,26,Yes,2009,sandy loam,silty loam
46064116,SE,YES,NO,YES,YES,23,6,65,29,Yes,2009,sandy loam,silty loam
46064098,SE,YES,NO,YES,YES,,,,,No,,,
